"b_pubid","b_sourceid","b_classname","b_batchid","b_credate","b_upddate","b_creator","b_updator","b_pendingactions","b_matchgrp","b_oldmatchgrp","b_xgrp","b_confirmationstatus","b_confscore","b_confscoretype","b_hassuggmerge","b_suggmergeid","b_suggmergeconfscore","b_suggmergeconfscoretype","b_suggmergemasterscount","id","b_oldsdpk","b_confirmedsdpk","first_name","last_name","phonetic_first_name","phonetic_last_name","normalized_first_name","normalized_last_name","nickname","member_id","date_of_birth","normalized_street","normalized_city","normalized_state","source_email","cleansed_email","valid_email_domain","source_phone","standardized_phone","phone_geocoding_data","value_status","person_type","addstreet","addcity","addstate","addpostal_code","addcountry","mdm_id","effective_update_date","guess_gender"
MKT,"1445922",Person,89,2025-03-19 11:12:06.945,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1274,,,NOT_CONFIRMED,,,,,,,,10577,10577,,Leia,Gilberts,L,JLBR,leia,gilberts,leia,"18",1989-04-03,"851 WAYWOOD AVE",TEGALWERO,,lgilbertsg@com.com,lgilbertsg@com.com,"1",,,,,PROSPECT,"851 Waywood Ave",Tegalwero,,,ID,,2025-03-20 14:19:14.169,UNKNOWN
MKT,"1445925",Person,89,2025-03-19 11:12:06.945,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1275,,,NOT_CONFIRMED,,,,,,,,10578,10578,,Jaime,McDavitt,JM,MKTF,jaime,mcdavitt,jaime,"47",1993-07-07,"62 LONGVIEW RD",NANKUN,,jmcdavittj@huffingtonpost.com,jmcdavittj@huffingtonpost.com,"1",,,,,PROSPECT,"62 Longview Rd",Nankun,,,CN,,2025-03-20 14:19:13.880,MALE
MKT,"1445929",Person,89,2025-03-19 11:12:06.945,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1276,,,NOT_CONFIRMED,,,,,,,,10579,10579,,Madelena,Hasnip,MTLN,HSNP,madelena,hasnip,madelena,"50",1951-09-17,"2 DAWN ST",BANATSKI DESPOTOVAC,,mhasnipn@hhs.gov,mhasnipn@hhs.gov,"1",,,,,PROSPECT,"2 Dawn St",Banatski Despotovac,,,RS,,2025-03-20 14:19:14.035,UNKNOWN
MKT,"1445932",Person,89,2025-03-19 11:12:06.945,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1277,,,NOT_CONFIRMED,,,,,,,,10580,10580,,Tediy,Stanistrete,TT,STNS,tediy,stanistrete,tediy,"93",1983-05-01,"0 KIPLING CIRCLE",LYUBERTSY,,tstanistreteq@quantcast.com,tstanistreteq@quantcast.com,"1",,,,,PROSPECT,"0 Kipling Circle",Lyubertsy,,,RU,,2025-03-20 14:19:13.852,UNKNOWN
MKT,"1445934",Person,89,2025-03-19 11:12:06.945,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1278,,,NOT_CONFIRMED,,,,,,,,10581,10581,,Tannie,Dank,TN,TNK,tannie,dank,tannie,"96",1946-11-24,"9 NORTHRIDGE DR",QUIVILLA,,tdanks@google.com.hk,tdanks@google.com.hk,"1",,,,,PROSPECT,"9 Northridge Drive",Quivilla,,,PE,,2025-03-20 14:19:14.044,UNKNOWN
MKT,"1445935",Person,89,2025-03-19 11:12:06.945,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1279,,,NOT_CONFIRMED,,,,,,,,10582,10582,,Gabriele,Diack,KBRL,TK,gabriele,diack,gabriele,"21",1967-07-21,"76459 FARRAGUT XING",PINGSHI,,gdiackt@homestead.com,gdiackt@homestead.com,"1",,,,,PROSPECT,"76459 Farragut Xing",Pingshi,,,CN,,2025-03-20 14:19:14.057,FEMALE
MKT,"1445936",Person,89,2025-03-19 11:12:06.945,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1280,,,NOT_CONFIRMED,,,,,,,,10583,10583,,Farleigh,Braley,FRL,BRL,farleigh,braley,farleigh,"21",1961-06-01,"71868 HIGH CROSSING CROSSING",CIHAUR,,fbraleyu@netlog.com,fbraleyu@netlog.com,"1",,,,NORMAL,CUSTOMER,"71868 High Crossing Crossing",Cihaur,,,ID,,2025-03-20 14:19:14.159,UNKNOWN
MKT,"1445937",Person,89,2025-03-19 11:12:06.945,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1281,,,NOT_CONFIRMED,,,,,,,,10584,10584,,Garvin,Paton,KRFN,PTN,garvin,paton,garvin,"93",1967-01-19,"65 SUGAR DR",NANGABULIK,,gpatonv@fotki.com,gpatonv@fotki.com,"1",,,,NORMAL,CUSTOMER,"65 Sugar Dr",Nangabulik,,,ID,,2025-03-20 14:19:14.157,UNKNOWN
MKT,"1445938",Person,89,2025-03-19 11:12:06.945,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1282,,,NOT_CONFIRMED,,,,,,,,10585,10585,,Karlen,Oland,KRLN,OLNT,karlen,oland,karlen,"77",1963-08-27,"00661 MAYER PARK",CIBADUYUT KIDUL,,kolandw@merriam-webster.com,kolandw@merriam-webster.com,"1",,,,NORMAL,CUSTOMER,"00661 Mayer Park",Cibaduyut Kidul,,,ID,,2025-03-20 14:19:13.978,UNKNOWN
MKT,"1445939",Person,89,2025-03-19 11:12:06.945,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1283,,,NOT_CONFIRMED,,,,,,,,10586,10586,,Kessiah,Poutress,KS,PTRS,kessiah,poutress,kessiah,"85",1942-10-08,"0 MUIR LANE",HUANGGANG,,kpoutressx@vistaprint.com,kpoutressx@vistaprint.com,"1",,,,NORMAL,CUSTOMER,"0 Muir Lane",Huanggang,,,CN,,2025-03-20 14:19:13.818,UNKNOWN
MKT,"1445940",Person,89,2025-03-19 11:12:06.945,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1284,,,NOT_CONFIRMED,,,,,,,,10587,10587,,Linoel,McClounan,LNL,MKKL,linoel,mcclounan,linoel,"87",1954-05-15,"8 DRYDEN AVE",ARARUNA,,lmccliounan@amazon.co.uk,lmccliounan@amazon.co.uk,"1",,,,NORMAL,CUSTOMER,"8 Dryden Avenue",Araruna,,"58233-000",BR,,2025-03-20 14:19:13.882,UNKNOWN
MKT,"1445942",Person,89,2025-03-19 11:12:06.945,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1285,,,NOT_CONFIRMED,,,,,,,,10588,10588,,Gwenneth,Brockhouse,KWN0,BRKH,gwenneth,brockhouse,gwenneth,"16",1960-11-27,"07 AMERICAN ASH ST",SANTA INêS,,gbrockhouse10@nyu.edu,gbrockhouse10@nyu.edu,"1",,,,NORMAL,CUSTOMER,"07 American Ash St",Santa Inês,,"65300-000",BR,,2025-03-20 14:19:13.897,UNKNOWN
MKT,"1445945",Person,89,2025-03-19 11:12:06.945,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1286,,,NOT_CONFIRMED,,,,,,,,10589,10589,,Phoebe,Leman,FB,LMN,phoebe,leman,fifi,"97",1944-09-25,"68287 ESKER CENTER",CABA,,pleman13@vk.com,pleman13@vk.com,"1",,,,NORMAL,CUSTOMER,"68287 Esker Center",Caba,,"2502",PH,,2025-03-20 14:19:13.984,FEMALE
MKT,"1445946",Person,89,2025-03-19 11:12:06.945,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1287,,,NOT_CONFIRMED,,,,,,,,10590,10590,,Natasha,Olin,NTX,OLN,natasha,olin,tasha,"74",1955-01-13,"289 BUNTING WY",SANTIAGO DO CACéM,,nolin14@topsy.com,nolin14@topsy.com,"0",,,,NORMAL,CUSTOMER,"289 Bunting Wy",Santiago do Cacém,,"7540-166",PT,,2025-03-20 14:19:14.195,FEMALE
MKT,"1445947",Person,89,2025-03-19 11:12:06.945,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1288,,,NOT_CONFIRMED,,,,,,,,10591,10591,,Eddie,Corwood,ET,KRWT,eddie,corwood,eddy,"20",1942-05-25,"7 EASTLAWN ST",PEDRO VICENTE MALDONADO,,ecorwood15@gnu.org,ecorwood15@gnu.org,"1",,,,NORMAL,CUSTOMER,"7 Eastlawn St",Pedro Vicente Maldonado,,,EC,,2025-03-20 14:19:14.029,MALE
MKT,"1445948",Person,89,2025-03-19 11:12:06.945,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1289,,,NOT_CONFIRMED,,,,,,,,10592,10592,,Minnnie,Snoxall,MN,SNKS,minnnie,snoxall,minnnie,"47",1991-09-27,"5 CORSCOT POINT",KYJOV,,msnoxall16@cafepress.com,msnoxall16@cafepress.com,"1",,,,NORMAL,CUSTOMER,"5 Corscot Point",Kyjov,,,CZ,,2025-03-20 14:19:14.059,UNKNOWN
MKT,"1445949",Person,89,2025-03-19 11:12:06.945,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1290,,,NOT_CONFIRMED,,,,,,,,10593,10593,,Inger,Ship,INJR,XP,inger,ship,inger,"64",1950-12-19,"5 BARTELT PKWY",MAUá,,iship17@webmd.com,iship17@webmd.com,"1",,,,NORMAL,CUSTOMER,"5 Bartelt Parkway",Mauá,,"09390-000",BR,,2025-03-20 14:19:13.945,FEMALE
MKT,"1445951",Person,89,2025-03-19 11:12:06.945,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1291,,,NOT_CONFIRMED,,,,,,,,10594,10594,,Gabbie,Orrett,KB,ORT,gabbie,orrett,gabbie,"31",1995-08-12,"1 HUDSON PLACE",WUFENG,,gorrett19@plala.or.jp,gorrett19@plala.or.jp,"1",,,,NORMAL,CUSTOMER,"1 Hudson Place",Wufeng,,,CN,,2025-03-20 14:19:14.181,UNKNOWN
MKT,"1368178",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1156,,,CONFIRMED,100,AVG_TRANS_MATCH_SCORE,false,,,,,10284,10283,10284,Nola,Girvan,NL,JRFN,nola,girvan,nola,"811-45-2100",1980-04-10,"1620 PAONIA AVE",COLORADO SPRINGS,COLORADO,nola@girvan.com,nola@girvan.com,"0","719-574-6245",(719) 574-6245,"Colorado Springs, CO",NORMAL,CUSTOMER,"1620 Paonia Ave",Colorado Springs,CO,"80915",US,,2025-03-20 14:19:14.192,FEMALE
MKT,"1427534",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,961,,,NOT_CONFIRMED,,,true,1292,92,AVG_TRANS_MATCH_SCORE,2,10296,10296,,mike,larue,MK,LR,mike,larue,michael,,1992-09-04,"109 N MAYO ST",AMERICUS,GEORGIA,mikelarue@amason.com,mikelarue@amason.com,"1","229 924-2487",(229) 924-2487,"Americus, GA",HIGH,CUSTOMER,"109 N Mayo Street",Americus,Georgia,"31709",US,,2025-03-20 14:19:14.072,MALE
MKT,"1363038",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,977,,,NOT_CONFIRMED,,,true,1293,78,AVG_TRANS_MATCH_SCORE,2,10459,10459,,Lois,Kyle,LS,KL,lois,kyle,louise,"967-16-3491",1972-03-13,"9425 STENTON AVE",PHILADELPHIA,PENNSYLVANIA,lois@kyle.com,lois@kyle.com,"1","215-233-0367",(215) 233-0367,Pennsylvania,NORMAL,CUSTOMER,"9425 Stenton Ave",Philadelphia,PA,"19118",US,,2025-03-20 14:19:14.031,FEMALE
CRM,"1404509",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,980,,,NOT_CONFIRMED,,,true,1294,93,AVG_TRANS_MATCH_SCORE,2,10431,10431,,Alanna P.,Resides,ALNP,RSTS,alanna p,resides,alanna p.,"672-76-1800",1899-12-31,"4892 RIVER ST. #102",DETROIT,MICHIGAN,a@aresides.com,a@presidency.com,"1","898-2211","898-2211",,NORMAL,CUSTOMER,"4892 River St. #102",Detroit,MI,"48208",US,,2025-03-20 14:19:14.095,UNKNOWN
MKT,"1374707",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,980,,,NOT_CONFIRMED,,,true,1294,93,AVG_TRANS_MATCH_SCORE,2,10464,10464,,Alanna,Resides,ALN,RSTS,alanna,resides,alanna,"672-76-1800",1899-12-31,"4892 RIVER",DETROIT,MICHIGAN,a@aresides.com,a@presidency.com,"1","618-594-3207",(618) 594-3207,"Carlyle, IL",NORMAL,CUSTOMER,"4892 River",DETROIT,Michigan, ,,,2025-03-20 14:19:13.889,FEMALE
CRM,"1313060",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,982,,,CONFIRMED,100,AVG_TRANS_MATCH_SCORE,true,1295,96,AVG_TRANS_MATCH_SCORE,6,10253,10253,10253,Mary-ann,Markes,MRN,MRKS,mary-ann,markes,mary-ann,,1993-11-18,"1200 SUMMER ST APT #103",STAMFORD,CONNECTICUT,maryann@markes.com,maryann@markes.com,"1","203-967-5612",(203) 967-5612,"Stamford, CT",HIGH,CUSTOMER,"1200 SUMMER ST APT #103",STAMFORD,CONNECTICUT,"06905",US,,2025-03-20 14:19:14.140,UNKNOWN
CRM,"1373064",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,982,,,CONFIRMED,100,AVG_TRANS_MATCH_SCORE,true,1295,96,AVG_TRANS_MATCH_SCORE,6,10253,10254,10253,Mary-Ann,Markes,MRN,MRKS,mary-ann,markes,mary-ann,"218-33-0348",1993-11-18,"1200 SUMMER ST #-103",STAMFORD,CONNECTICUT,maryann@markes.com,maryann@markes.com,"1","203-967-5612",(203) 967-5612,"Stamford, CT",HIGH,CUSTOMER,"1200 Summer St #-103",Stamford,Connecticut,"06905",US,,2025-03-20 14:19:14.141,UNKNOWN
CRM,"1383060",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,982,,,CONFIRMED,100,AVG_TRANS_MATCH_SCORE,true,1295,96,AVG_TRANS_MATCH_SCORE,6,10253,10255,10253,Mary-ann,Markes,MRN,MRKS,mary-ann,markes,mary-ann,,1993-11-18,"1200 SUMMER ST",STAMFORD,CONNECTICUT,maryann@markes.com,maryann@markes.com,"1","203-967-5612",(203) 967-5612,"Stamford, CT",HIGH,CUSTOMER,"1200 Summer St",Stamford,CT,"06905",US,,2025-03-20 14:19:14.140,UNKNOWN
MKT,"1381582",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,982,,,CONFIRMED,100,AVG_TRANS_MATCH_SCORE,true,1295,96,AVG_TRANS_MATCH_SCORE,6,10252,10257,10252,Mary-Ann,Markes,MRN,MRKS,mary-ann,markes,mary-ann,"218-33-0349",1899-12-31,"1200 SUMMER ST #103",STAMFORD,CONNECTICUT,maryann@markes.com,maryann@markes.com,"1","203-967-5612",(203) 967-5612,"Stamford, CT",NORMAL,CUSTOMER,"1200 Summer Street #103",Stamford,CT,"06905",US,,2025-03-20 14:19:14.118,UNKNOWN
CRM,"1483060",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,982,,,CONFIRMED,100,AVG_TRANS_MATCH_SCORE,true,1295,96,AVG_TRANS_MATCH_SCORE,6,10253,10256,10253,Mary-ann,Markes,MRN,MRKS,mary-ann,markes,mary-ann,"218-33-0348",1993-11-18,"1200 SUMMER ST #103",STAMFORD,CONNECTICUT,maryann@markes.com,maryann@markes.com,"1","203-967-5612",(203) 967-5612,"Stamford, CT",HIGH,CUSTOMER,"1200 Summer St #103",Stamford,CT,"06905",US,,2025-03-20 14:19:14.142,UNKNOWN
CRM,"1326294",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,984,,,CONFIRMED,100,AVG_TRANS_MATCH_SCORE,false,,,,,10258,10259,10258,Ray,Amason,R,AMSN,ray,amason,raymond,"933-15-1090",1975-12-16,"3 DEPOT ST",WAPAKONETA,OHIO,rey@amason.com,rey@amason.com,"1","419-738-9241",(419) 738-9241,"Wapakoneta, OH",HIGH,CUSTOMER,"3 Depot St",Wapakoneta,OH,"45665",US,,2025-03-20 14:19:14.109,MALE
CRM,"1336294",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,984,,,CONFIRMED,100,AVG_TRANS_MATCH_SCORE,false,,,,,10258,10262,10258,Ray,Amason,R,AMSN,ray,amason,raymond,"933-15-1090",1975-12-16,"3 DEPOT ST",WAPAKONETA,OHIO,ray@amason.com,ray@amason.com,"1","419.738.9241",(419) 738-9241,"Wapakoneta, OH",HIGH,CUSTOMER,"3 Depot St",Wapakoneta,OH,"45665",US,,2025-03-20 14:19:14.111,MALE
MKT,"1356294",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,984,,,CONFIRMED,100,AVG_TRANS_MATCH_SCORE,false,,,,,10258,10260,10258,Ray,Amason,R,AMSN,ray,amason,raymond,"283-51-4212",1975-12-16,"3 DEPOT ST",WAPAKONETA,OHIO,rey@amason.com,rey@amason.com,"1","419-738-9241",(419) 738-9241,"Wapakoneta, OH",HIGH,CUSTOMER,"3 Depot St",Wapakoneta,OH,"45665",US,,2025-03-20 14:19:14.110,MALE
CRM,"1376294",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,984,,,CONFIRMED,100,AVG_TRANS_MATCH_SCORE,false,,,,,10258,10263,10258,Ray,Amason,R,AMSN,ray,amason,raymond,"933-15-1090",1975-12-16,"3 DEPOT ST",WAPAKONETA,OHIO,rey@amason.com,rey@amason.com,"1",,,,HIGH,CUSTOMER,"3 Depot St",Wapakoneta,OH,"45665",US,,2025-03-20 14:19:14.109,MALE
CRM,"1334125",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,985,,,CONFIRMED,100,AVG_TRANS_MATCH_SCORE,true,1296,96,AVG_TRANS_MATCH_SCORE,5,10265,10265,10265,Jasmine,Ellerbusch,JSMN,ELRB,jasmine,ellerbusch,jass,"585-96-9870",1991-12-11,"73 S HAMILTON AVE",DOYLESTOWN,PENNSYLVANIA,jass@ellerbusch.com,jass@ellerbusch.com,"1","215-348-5078",(215) 348-5078,"Doylestown, PA",,PROSPECT,"73 S Hamilton Ave",Doylestown,PA,"18901",US,,2025-03-20 14:19:14.161,FEMALE
CRM,"1370125",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,985,,,CONFIRMED,100,AVG_TRANS_MATCH_SCORE,true,1296,96,AVG_TRANS_MATCH_SCORE,5,10265,10267,10265,Jasmine,Ellerbusch,JSMN,ELRB,jasmine,ellerbusch,jass,"585-96-9870",1991-12-11,"73 S HAMILTON AVE",DOYLESTOWN,PENNSYLVANIA,jass@ellerbusch.com,jass@ellerbusch.com,"1","215-348-5078",(215) 348-5078,"Doylestown, PA",,PROSPECT,"73 S Hamilton Ave",Doylestown,PA,"18901",US,,2025-03-20 14:19:14.162,FEMALE
CRM,"1370830",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,985,,,CONFIRMED,100,AVG_TRANS_MATCH_SCORE,true,1296,96,AVG_TRANS_MATCH_SCORE,5,10264,10266,10264,Jass,Ellerbusch,JS,ELRB,jass,ellerbusch,jass,,1991-12-11,"73 S HAMILTON AVE",DOYLESTOWN,PENNSYLVANIA,jass@ellerbusch.com,jass@ellerbusch.com,"1","215-348-5078",(215) 348-5078,"Doylestown, PA",,PROSPECT,"73 S Hamilton Ave",Doylestown,PA,"18901",US,,2025-03-20 14:19:13.873,MALE
MKT,"1321830",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,985,,,CONFIRMED,100,AVG_TRANS_MATCH_SCORE,true,1296,96,AVG_TRANS_MATCH_SCORE,5,10264,10268,10264,Jass,Ellerbusch,JS,ELRB,jass,ellerbusch,jass,"585-96-9870",1991-12-11,"73 S HAMILTON AVE",DOYLESTOWN,PENNSYLVANIA,jass@ellerbusch.com,jass@ellerbusch.com,"1","215-348-5078",(215) 348-5078,"Doylestown, PA",,PROSPECT,"73 S Hamilton Ave",Doylestown,PA,"18901",US,,2025-03-20 14:19:13.874,MALE
MKT,"1404880",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,987,,,CONFIRMED,100,AVG_TRANS_MATCH_SCORE,false,,,,,10270,10269,10270,John,Edelman,JN,ETLM,john,edelman,jack,"905-96-5314",1976-09-03,"591 REDWOOD HWY STE 1200",MILL VALLEY,CALIFORNIA,john@jedelman.com,john@jedelman.com,"1","415.381.9176",(415) 381-9176,"Mill Valley, CA",NORMAL,CUSTOMER,"591 Redwood Hwy Suite 1200",Mill Valley,CA,"94941",US,,2025-03-20 14:19:14.099,MALE
MKT,"1376987",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,995,,,CONFIRMED,100,AVG_TRANS_MATCH_SCORE,false,,,,,10275,10276,10275,Vernice,Southwood,FRNS,S0WT,vernice,southwood,vernice,"948-20-5524",1987-10-22,"8 COMMERCIAL AVE",MEDFORD,NEW YORK,vernice@southwood.com,vernice@southwood.com,"1","631-698-8293",(631) 698-8293,New York,,PROSPECT,"8 Commercial Ave",Medford,NY,"11763",US,,2025-03-20 14:19:13.954,FEMALE
CRM,"1355424",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,998,,,CONFIRMED,100,AVG_TRANS_MATCH_SCORE,false,,,,,10370,10370,10370,Liza,Assante,LS,ASNT,liza,assante,liza,"559-56-8906",1981-12-03,"8589 DARROW RD",TWINSBURG,OHIO,liza@assante.com,liza@assante.com,"1","330-425-7382",(330) 425-7382,"Twinsburg, OH",NORMAL,CUSTOMER,"8589 Darrow Road",Twinsburg,OH,"44067",US,,2025-03-20 14:19:13.941,FEMALE
CRM,"1426631",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,998,,,CONFIRMED,100,AVG_TRANS_MATCH_SCORE,false,,,,,10370,10441,10370,Liza,Assante,LS,ASNT,liza,assante,liza,"559-56-8906",1981-12-03,"8589 DARROW RD",TWINSBURG,OHIO,liza@assante.com,liza@assante.com,"1","425-7382","425-7382",,NORMAL,CUSTOMER,"8589 Darrow Rd",Twinsburg,OH,"44087",US,,2025-03-20 14:19:13.939,FEMALE
MKT,"1380531",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1000,,,CONFIRMED,100,AVG_TRANS_MATCH_SCORE,false,,,,,10279,10280,10279,Carol,Lapalme,KRL,LPLM,carol,lapalme,caroline,"345-92-3352",1991-03-26,"4910 DEPARTURE DR",RALEIGH,NORTH CAROLINA,carol.lapalme@yahoo.com,carol.lapalme@yahoo.com,"1","919-876-7612",(919) 876-7612,"Raleigh, NC",HIGH,CUSTOMER,"4910 Departure Dr",Raleigh,NC,"27616",US,,2025-03-20 14:19:13.827,FEMALE
MKT,"1383342",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1003,,,NOT_CONFIRMED,,,true,1297,93,AVG_TRANS_MATCH_SCORE,2,10282,10282,,Zay,Hendel,S,HNTL,zay,hendel,zay,"970-12-1028",1976-09-03,"2332 E DIVISION ST",SPRINGFIELD,MISSOURI,isaiah@hendel.com,isaiah@hendel.com,"1","417-864-1286",(417) 864-1286,"Springfield, MO",NORMAL,CUSTOMER,"2332 E Division St",Springfield,MO,"65803",US,,2025-03-20 14:19:14.152,UNKNOWN
CRM,"1419718",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1004,,,CONFIRMED,100,AVG_TRANS_MATCH_SCORE,false,,,,,10320,10321,10320,Antonia,Mattos,ANTN,MTS,antonia,mattos,toni,,1973-07-01,"3109 MAIN AVE #210",MELBOURNE,FLORIDA,toni@mattos.com,toni@mattos.com,"1","321.727.6512",(321) 727-6512,Florida,HIGH,CUSTOMER,"3109 Main Ave #210",Melbourne,FL,"32901",US,,2025-03-20 14:19:14.187,FEMALE
CRM,"1419728",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1004,,,CONFIRMED,100,AVG_TRANS_MATCH_SCORE,false,,,,,10320,10322,10320,Antonia,Mattos,ANTN,MTS,antonia,mattos,toni,"528-58-9553",1973-07-01,"3109 MAIN AVE",MELBOURNE,FLORIDA,toni@mattos.com,toni@mattos.com,"1",(321)727-6512,(321) 727-6512,Florida,HIGH,CUSTOMER,"3109 Main Avenue",Melbourne,Florida,"32901",US,,2025-03-20 14:19:14.189,FEMALE
CRM,"1419748",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1004,,,CONFIRMED,100,AVG_TRANS_MATCH_SCORE,false,,,,,10320,10323,10320,Toni,Mattos,TN,MTS,toni,mattos,toni,,,"6703 SHADOW CREEK TRAIL",MELBOURNE,FLORIDA,toni.mattos@tonimattos.com,toni.mattos@tonimattos.com,"0","321.727-6512",(321) 727-6512,Florida,HIGH,CUSTOMER,"6703 SHADOW CREEK TRAIL",MELBOURNE,FLORIDA,"32940",US,,2025-03-20 14:19:14.190,FEMALE
CRM,"1469708",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1004,,,CONFIRMED,100,AVG_TRANS_MATCH_SCORE,false,,,,,10320,10324,10320,Antonia,Mattos,ANTN,MTS,antonia,mattos,toni,"528-58-9553",1973-07-01,"3109 MAIN AVE",MELBOURNE,FLORIDA,toni.mattos@tonimattos.com,toni.mattos@tonimattos.com,"0","321-727-6512",(321) 727-6512,Florida,HIGH,CUSTOMER,"3109 Main Ave",Melbourne,FLORIDA,"32901",US,,2025-03-20 14:19:14.188,FEMALE
MKT,"1425005",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1004,,,CONFIRMED,100,AVG_TRANS_MATCH_SCORE,false,,,,,10320,10325,10320,Toni,Mattos,TN,MTS,toni,mattos,toni,,,"6703 SHADOW CREEK TRAIL",MELBOURNE,FLORIDA,toni.mattos@tonimattos.com,toni.mattos@tonimattos.com,"0",(321) 727-6512,(321) 727-6512,Florida,HIGH,CUSTOMER,"6703 Shadow Creek Trail",Melbourne,Florida,"32940",US,,2025-03-20 14:19:14.187,FEMALE
CRM,"1436978",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1009,,,CONFIRMED,100,AVG_TRANS_MATCH_SCORE,false,,,,,10285,10286,10285,Deshawn,peters,TXN,PTRS,deshawn,peters,deshawn,"217-80-1993",1982-09-18,"125 NE 1ST AVE",OCALA,FLORIDA,d@pedrogo.com,d@pedrogo.com,"1","217.243.7667",(217) 243-7667,"Jacksonville, IL",NORMAL,CUSTOMER,"125 Ne 1st Ave",Ocala,FL,"34470",US,,2025-03-20 14:19:13.832,MALE
CRM,"1388087",Person,89,2025-03-11 17:14:24.247,2025-03-20 14:19:30.538,semadmin,semadmin,NONE,1012,,,CONFIRMED,100,AVG_TRANS_MATCH_SCORE,false,,,,,10287,10288,10287,Marquis,Barayuga,MRKS,BRYK,marquis,barayuga,marc,,1985-01-30,"2 ALLéE FLORIAN",TASSIN-LA-DEMI-LUNE,RHôNE,marquis@barayuga.com,marquis@barayuga.com,"1",+33 4 78 79 83 84,"04 78 79 83 84",France,,PROSPECT,"2 Allée Florian",Tassin-la-Demi-Lune,Rhône,"69160",France,,2025-03-20 14:19:14.156,UNKNOWN
